tenure,MonthlyCharges,TotalCharges,AvgMonthlyCharge,ChargePerTenure,IsNewCustomer,HighMonthlyCharge,Churn_Probability,Churn_Risk_Percentage,Risk_Level
1,19.75,19.75,9.875,9.875,1,0,0.304731899536319,30.473189953631902,Medium Risk
16,89.05,1448.6,85.21176470588235,85.21176470588235,0,1,0.58,57.99999999999999,Medium Risk
62,104.05,6590.5,104.61111111111111,104.61111111111111,0,1,0.12666666666666668,12.666666666666668,Low Risk
8,65.5,573.15,63.68333333333333,63.68333333333333,1,0,0.043333333333333335,4.333333333333334,Low Risk
9,20.1,190.25,19.025,19.025,1,0,0.06333333333333334,6.333333333333334,Low Risk
6,19.5,146.3,20.900000000000002,20.900000000000002,1,0,0.25666666666666665,25.666666666666664,Low Risk
28,59.0,1654.45,57.050000000000004,57.050000000000004,0,0,0.03,3.0,Low Risk
26,19.4,525.55,19.46481481481481,19.46481481481481,0,0,0.0,0.0,Low Risk
38,101.15,3956.7,101.45384615384614,101.45384615384614,0,1,0.4,40.0,Medium Risk
18,50.3,913.3,48.06842105263158,48.06842105263158,0,0,0.10666666666666667,10.666666666666668,Low Risk
3,31.0,95.05,23.7625,23.7625,1,0,0.26666666666666666,26.666666666666668,Low Risk
3,25.0,78.25,19.5625,19.5625,1,0,0.5933333333333334,59.333333333333336,Medium Risk
70,72.95,5265.55,74.16267605633803,74.16267605633803,0,1,0.016666666666666666,1.6666666666666667,Low Risk
67,69.35,4653.25,68.43014705882354,68.43014705882354,0,0,0.02666666666666667,2.666666666666667,Low Risk
71,24.35,1654.6,22.980555555555554,22.980555555555554,0,0,0.016666666666666666,1.6666666666666667,Low Risk
16,69.1,1083.7,63.747058823529414,63.747058823529414,0,0,0.33666666666666667,33.666666666666664,Medium Risk
10,65.5,616.9,56.08181818181818,56.08181818181818,1,0,0.06333333333333334,6.333333333333334,Low Risk
1,90.85,90.85,45.425,45.425,1,1,0.9966666666666667,99.66666666666667,High Risk
12,56.3,628.65,48.357692307692304,48.357692307692304,0,0,0.24333333333333335,24.333333333333336,Low Risk
5,53.85,259.8,43.300000000000004,43.300000000000004,1,0,0.1,10.0,Low Risk
40,99.2,4062.2,99.0780487804878,99.0780487804878,0,1,0.67,67.0,Medium Risk
21,64.95,1339.8,60.9,60.9,0,0,0.05333333333333334,5.333333333333334,Low Risk
9,68.25,576.95,57.69500000000001,57.69500000000001,1,0,0.18,18.0,Low Risk
7,50.3,355.1,44.3875,44.3875,1,0,0.5233333333333333,52.33333333333333,Medium Risk
38,20.05,678.2,17.389743589743592,17.389743589743592,0,0,0.0,0.0,Low Risk
1,50.5,50.5,25.25,25.25,1,0,0.9966666666666667,99.66666666666667,High Risk
7,74.9,490.55,61.31875,61.31875,1,1,0.6733333333333333,67.33333333333333,Medium Risk
2,70.95,137.95,45.98333333333333,45.98333333333333,1,1,0.33666666666666667,33.666666666666664,Medium Risk
56,19.55,1080.55,18.95701754385965,18.95701754385965,0,0,0.06666666666666667,6.666666666666667,Low Risk
6,50.35,314.55,44.93571428571429,44.93571428571429,1,0,0.13333333333333333,13.333333333333334,Low Risk
63,58.55,3503.5,54.7421875,54.7421875,0,0,0.013333333333333334,1.3333333333333335,Low Risk
64,110.5,7069.25,108.75769230769231,108.75769230769231,0,1,0.056666666666666664,5.666666666666666,Low Risk
29,45.9,1332.4,44.413333333333334,44.413333333333334,0,0,0.06666666666666667,6.666666666666667,Low Risk
32,85.65,2664.3,80.73636363636365,80.73636363636365,0,1,0.6866666666666666,68.66666666666667,Medium Risk
2,84.05,186.05,62.01666666666667,62.01666666666667,1,1,0.8021619786361618,80.21619786361617,High Risk
60,94.4,5610.25,91.97131147540983,91.97131147540983,0,1,0.056666666666666664,5.666666666666666,Low Risk
22,65.05,1427.55,62.06739130434782,62.06739130434782,0,0,0.33,33.0,Medium Risk
11,35.65,425.1,35.425000000000004,35.425000000000004,1,0,0.04,4.0,Low Risk
57,90.65,5199.8,89.65172413793104,89.65172413793104,0,1,0.05333333333333334,5.333333333333334,Low Risk
1,44.15,44.15,22.075,22.075,1,0,0.21,21.0,Low Risk
62,19.2,1123.65,17.835714285714285,17.835714285714285,0,0,0.09333333333333334,9.333333333333334,Low Risk
47,98.75,4533.7,94.45208333333333,94.45208333333333,0,1,0.37666666666666665,37.666666666666664,Medium Risk
61,88.1,5526.75,89.14112903225806,89.14112903225806,0,1,0.04666666666666667,4.666666666666667,Low Risk
3,70.15,194.2,48.55,48.55,1,0,0.42333333333333334,42.333333333333336,Medium Risk
64,81.05,5135.35,79.00538461538463,79.00538461538463,0,1,0.0033333333333333335,0.33333333333333337,Low Risk
6,94.05,518.75,74.10714285714286,74.10714285714286,1,1,0.9733333333333334,97.33333333333334,High Risk
56,20.05,1090.1,19.12456140350877,19.12456140350877,0,0,0.006666666666666667,0.6666666666666667,Low Risk
27,49.85,1336.15,47.71964285714286,47.71964285714286,0,0,0.01,1.0,Low Risk
46,45.55,2062.15,43.87553191489362,43.87553191489362,0,0,0.013333333333333334,1.3333333333333335,Low Risk
1,45.1,45.1,22.55,22.55,1,0,0.9852722477072522,98.52722477072521,High Risk
11,20.4,231.45,19.287499999999998,19.287499999999998,1,0,0.05333333333333334,5.333333333333334,Low Risk
32,98.85,3145.9,95.33030303030303,95.33030303030303,0,1,0.27666666666666667,27.666666666666668,Low Risk
4,77.85,299.2,59.839999999999996,59.839999999999996,1,1,0.42,42.0,Medium Risk
24,55.65,1400.55,56.022,56.022,0,0,0.02,2.0,Low Risk
35,108.95,4025.5,111.81944444444444,111.81944444444444,0,1,0.13666666666666666,13.666666666666666,Low Risk
46,105.2,4822.85,102.61382978723405,102.61382978723405,0,1,0.23333333333333334,23.333333333333332,Low Risk
1,70.0,70.0,35.0,35.0,1,0,0.9542258471876971,95.42258471876971,High Risk
72,110.15,7881.2,107.96164383561644,107.96164383561644,0,1,0.006666666666666667,0.6666666666666667,Low Risk
63,103.5,6479.4,101.240625,101.240625,0,1,0.11,11.0,Low Risk
21,86.5,1808.7,82.21363636363637,82.21363636363637,0,1,0.43666666666666665,43.666666666666664,Medium Risk
37,40.2,1525.35,40.14078947368421,40.14078947368421,0,0,0.13666666666666666,13.666666666666666,Low Risk
55,100.9,5552.05,99.14375,99.14375,0,1,0.61,61.0,Medium Risk
14,66.6,979.5,65.3,65.3,0,0,0.18666666666666668,18.666666666666668,Low Risk
53,71.85,3827.9,70.88703703703703,70.88703703703703,0,1,0.016666666666666666,1.6666666666666667,Low Risk
50,84.15,4164.4,81.6549019607843,81.6549019607843,0,1,0.49666666666666665,49.666666666666664,Medium Risk
38,102.6,4009.2,102.8,102.8,0,1,0.5833333333333334,58.333333333333336,Medium Risk
30,99.7,2967.35,95.72096774193548,95.72096774193548,0,1,0.42,42.0,Medium Risk
28,59.9,1654.7,57.05862068965517,57.05862068965517,0,0,0.01,1.0,Low Risk
46,59.9,2816.65,59.92872340425532,59.92872340425532,0,0,0.23333333333333334,23.333333333333332,Low Risk
67,20.55,1343.4,19.75588235294118,19.75588235294118,0,0,0.0,0.0,Low Risk
1,45.95,45.95,22.975,22.975,1,0,0.897960925824374,89.79609258243741,High Risk
50,19.8,1013.2,19.866666666666667,19.866666666666667,0,0,0.0,0.0,Low Risk
56,98.0,5270.6,92.46666666666667,92.46666666666667,0,1,0.17666666666666667,17.666666666666668,Low Risk
1,19.95,19.95,9.975,9.975,1,0,0.7944296969143416,79.44296969143416,High Risk
3,35.1,101.1,25.275,25.275,1,0,0.78,78.0,High Risk
72,109.55,8165.1,111.85068493150685,111.85068493150685,0,1,0.09,9.0,Low Risk
48,60.35,2896.4,59.11020408163265,59.11020408163265,0,0,0.19,19.0,Low Risk
9,39.55,373.0,37.3,37.3,1,0,0.2833333333333333,28.333333333333332,Low Risk
19,69.6,1394.55,69.72749999999999,69.72749999999999,0,0,0.23333333333333334,23.333333333333332,Low Risk
46,81.0,3846.35,81.83723404255319,81.83723404255319,0,1,0.12333333333333334,12.333333333333334,Low Risk
56,107.25,6033.3,105.84736842105264,105.84736842105264,0,1,0.20333333333333334,20.333333333333332,Low Risk
35,83.15,2848.45,79.1236111111111,79.1236111111111,0,1,0.17666666666666667,17.666666666666668,Low Risk
25,19.8,475.2,18.276923076923076,18.276923076923076,0,0,0.0,0.0,Low Risk
21,68.65,1493.2,67.87272727272727,67.87272727272727,0,0,0.36,36.0,Medium Risk
71,25.35,1847.55,25.660416666666666,25.660416666666666,0,0,0.0033333333333333335,0.33333333333333337,Low Risk
1,79.35,79.35,39.675,39.675,1,1,1.0,100.0,High Risk
62,84.5,5193.2,82.43174603174603,82.43174603174603,0,1,0.09333333333333334,9.333333333333334,Low Risk
53,78.75,3942.45,73.00833333333333,73.00833333333333,0,1,0.16,16.0,Low Risk
2,74.9,136.05,45.35,45.35,1,1,0.13216197863616183,13.216197863616182,Low Risk
72,93.05,6735.05,92.26095890410959,92.26095890410959,0,1,0.0033333333333333335,0.33333333333333337,Low Risk
24,79.65,1928.7,77.148,77.148,0,1,0.24,24.0,Low Risk
41,55.7,2237.55,53.275000000000006,53.275000000000006,0,0,0.38666666666666666,38.666666666666664,Medium Risk
2,94.2,193.8,64.60000000000001,64.60000000000001,1,1,0.8866666666666667,88.66666666666667,High Risk
2,67.75,116.65,38.88333333333333,38.88333333333333,1,0,0.7633333333333333,76.33333333333333,High Risk
27,95.55,2510.2,89.64999999999999,89.64999999999999,0,1,0.48,48.0,Medium Risk
53,101.9,5549.4,102.76666666666667,102.76666666666667,0,1,0.28,28.000000000000004,Low Risk
34,64.4,2088.75,59.67857142857143,59.67857142857143,0,0,0.02,2.0,Low Risk
1,85.0,85.0,42.5,42.5,1,1,0.9856977282567455,98.56977282567455,High Risk
48,19.55,883.35,18.027551020408165,18.027551020408165,0,0,0.006666666666666667,0.6666666666666667,Low Risk
3,75.05,256.25,64.0625,64.0625,1,1,0.4666666666666667,46.666666666666664,Medium Risk
71,64.05,4492.9,62.40138888888888,62.40138888888888,0,0,0.013333333333333334,1.3333333333333335,Low Risk
24,85.95,2107.15,84.286,84.286,0,1,0.2833333333333333,28.333333333333332,Low Risk
5,70.05,302.6,50.43333333333334,50.43333333333334,1,0,0.58,57.99999999999999,Medium Risk
8,75.75,606.25,67.36111111111111,67.36111111111111,1,1,0.6566666666666666,65.66666666666666,Medium Risk
15,19.8,309.4,19.3375,19.3375,0,0,0.09,9.0,Low Risk
2,74.7,165.4,55.13333333333333,55.13333333333333,1,1,0.6133333333333333,61.33333333333333,Medium Risk
13,25.0,332.5,23.75,23.75,0,0,0.08666666666666667,8.666666666666668,Low Risk
17,85.35,1463.45,81.30277777777778,81.30277777777778,0,1,0.8033333333333333,80.33333333333333,High Risk
24,58.35,1346.9,53.876000000000005,53.876000000000005,0,0,0.10666666666666667,10.666666666666668,Low Risk
50,20.55,1070.25,20.985294117647058,20.985294117647058,0,0,0.0,0.0,Low Risk
57,74.35,4317.35,74.43706896551724,74.43706896551724,0,1,0.0033333333333333335,0.33333333333333337,Low Risk
3,25.3,77.75,19.4375,19.4375,1,0,0.5333333333333333,53.333333333333336,Medium Risk
37,91.15,3369.25,88.66447368421052,88.66447368421052,0,1,0.02666666666666667,2.666666666666667,Low Risk
71,25.6,1888.25,26.225694444444443,26.225694444444443,0,0,0.0,0.0,Low Risk
72,66.5,4811.6,65.9123287671233,65.9123287671233,0,0,0.006666666666666667,0.6666666666666667,Low Risk
52,25.6,1334.5,25.17924528301887,25.17924528301887,0,0,0.06,6.0,Low Risk
4,19.85,63.0,12.6,12.6,1,0,0.12,12.0,Low Risk
9,69.5,653.25,65.325,65.325,1,0,0.05,5.0,Low Risk
7,74.85,485.25,60.65625,60.65625,1,1,0.54,54.0,Medium Risk
48,70.1,3238.4,66.08979591836734,66.08979591836734,0,0,0.08333333333333333,8.333333333333332,Low Risk
47,58.6,2723.4,56.737500000000004,56.737500000000004,0,0,0.06666666666666667,6.666666666666667,Low Risk
4,72.75,317.75,63.55,63.55,1,1,0.7966666666666666,79.66666666666666,High Risk
47,103.7,4730.6,98.55416666666667,98.55416666666667,0,1,0.2866666666666667,28.666666666666668,Low Risk
24,29.1,688.0,27.52,27.52,0,0,0.15666666666666668,15.666666666666668,Low Risk
1,50.45,50.45,25.225,25.225,1,0,0.9966666666666667,99.66666666666667,High Risk
1,44.65,44.65,22.325,22.325,1,0,0.6021619786361618,60.21619786361618,Medium Risk
1,19.25,19.25,9.625,9.625,1,0,0.5072727830446564,50.72727830446564,Medium Risk
48,108.1,5067.45,103.41734693877551,103.41734693877551,0,1,0.2833333333333333,28.333333333333332,Low Risk
27,20.1,562.6,20.092857142857145,20.092857142857145,0,0,0.0,0.0,Low Risk
60,59.85,3483.45,57.10573770491803,57.10573770491803,0,0,0.0,0.0,Low Risk
26,56.05,1553.2,57.525925925925925,57.525925925925925,0,0,0.11,11.0,Low Risk
51,19.6,967.9,18.61346153846154,18.61346153846154,0,0,0.0033333333333333335,0.33333333333333337,Low Risk
4,79.0,303.15,60.629999999999995,60.629999999999995,1,1,0.64,64.0,Medium Risk
26,66.05,1652.4,61.2,61.2,0,0,0.09,9.0,Low Risk
41,106.5,4282.4,101.96190476190475,101.96190476190475,0,1,0.36666666666666664,36.666666666666664,Medium Risk
68,114.9,7843.55,113.67463768115942,113.67463768115942,0,1,0.17333333333333334,17.333333333333336,Low Risk
45,54.65,2553.7,55.51521739130435,55.51521739130435,0,0,0.08333333333333333,8.333333333333332,Low Risk
22,69.5,1498.2,65.13913043478261,65.13913043478261,0,0,0.3333333333333333,33.33333333333333,Medium Risk
12,79.95,1043.4,80.26153846153846,80.26153846153846,0,1,0.5366666666666666,53.666666666666664,Medium Risk
1,43.95,43.95,21.975,21.975,1,0,0.64,64.0,Medium Risk
7,94.1,701.3,87.6625,87.6625,1,1,0.6,60.0,Medium Risk
1,20.2,20.2,10.1,10.1,1,0,0.6836915734729923,68.36915734729922,Medium Risk
13,23.9,300.8,21.485714285714288,21.485714285714288,0,0,0.023333333333333334,2.3333333333333335,Low Risk
51,20.45,1042.65,20.05096153846154,20.05096153846154,0,0,0.0,0.0,Low Risk
4,44.8,169.65,33.93,33.93,1,0,0.20666666666666667,20.666666666666668,Low Risk
26,84.3,2281.6,84.5037037037037,84.5037037037037,0,1,0.44666666666666666,44.666666666666664,Medium Risk
24,88.95,2072.75,82.91,82.91,0,1,0.4033333333333333,40.33333333333333,Medium Risk
61,94.2,5895.45,95.08790322580644,95.08790322580644,0,1,0.0033333333333333335,0.33333333333333337,Low Risk
72,114.9,8496.7,116.39315068493151,116.39315068493151,0,1,0.0033333333333333335,0.33333333333333337,Low Risk
55,84.25,4589.85,81.96160714285715,81.96160714285715,0,1,0.14333333333333334,14.333333333333334,Low Risk
12,81.7,858.6,66.04615384615384,66.04615384615384,0,1,0.38,38.0,Medium Risk
64,93.4,5822.3,89.57384615384616,89.57384615384616,0,1,0.16666666666666666,16.666666666666664,Low Risk
37,96.55,3580.3,94.21842105263158,94.21842105263158,0,1,0.42,42.0,Medium Risk
72,88.7,6301.7,86.32465753424657,86.32465753424657,0,1,0.0,0.0,Low Risk
11,19.5,226.8,18.900000000000002,18.900000000000002,1,0,0.03,3.0,Low Risk
52,109.1,5647.95,106.56509433962263,106.56509433962263,0,1,0.37,37.0,Medium Risk
58,44.1,2413.05,40.89915254237288,40.89915254237288,0,0,0.36666666666666664,36.666666666666664,Medium Risk
4,55.2,220.65,44.13,44.13,1,0,0.15,15.0,Low Risk
38,20.3,749.35,19.214102564102564,19.214102564102564,0,0,0.0,0.0,Low Risk
3,20.85,60.65,15.1625,15.1625,1,0,0.19333333333333333,19.333333333333332,Low Risk
62,92.3,5731.45,90.97539682539683,90.97539682539683,0,1,0.04666666666666667,4.666666666666667,Low Risk
8,54.25,447.75,49.75,49.75,1,0,0.19,19.0,Low Risk
16,19.75,313.4,18.435294117647057,18.435294117647057,0,0,0.18,18.0,Low Risk
8,43.55,335.4,37.266666666666666,37.266666666666666,1,0,0.24666666666666667,24.666666666666668,Low Risk
1,19.8,19.8,9.9,9.9,1,0,0.11634871671504482,11.634871671504483,Low Risk
52,50.2,2554.0,48.18867924528302,48.18867924528302,0,0,0.0,0.0,Low Risk
72,26.0,1776.0,24.328767123287673,24.328767123287673,0,0,0.0,0.0,Low Risk
16,69.65,1043.3,61.370588235294115,61.370588235294115,0,0,0.37333333333333335,37.333333333333336,Medium Risk
18,89.6,1633.0,85.94736842105263,85.94736842105263,0,1,0.6833333333333333,68.33333333333333,Medium Risk
1,20.25,20.25,10.125,10.125,1,0,0.32494111032695067,32.494111032695066,Medium Risk
72,75.4,5480.25,75.07191780821918,75.07191780821918,0,1,0.01,1.0,Low Risk
49,20.7,1032.05,20.641,20.641,0,0,0.0033333333333333335,0.33333333333333337,Low Risk
1,44.0,44.0,22.0,22.0,1,0,0.023333333333333334,2.3333333333333335,Low Risk
51,93.5,4619.55,88.8375,88.8375,0,1,0.12666666666666668,12.666666666666668,Low Risk
72,97.25,7133.1,97.71369863013699,97.71369863013699,0,1,0.0,0.0,Low Risk
72,77.35,5396.25,73.92123287671232,73.92123287671232,0,1,0.006666666666666667,0.6666666666666667,Low Risk
16,19.05,326.65,19.21470588235294,19.21470588235294,0,0,0.08333333333333333,8.333333333333332,Low Risk
16,84.9,1398.25,82.25,82.25,0,1,0.4033333333333333,40.33333333333333,Medium Risk
1,19.65,19.65,9.825,9.825,1,0,0.46851973220076104,46.851973220076104,Medium Risk
10,85.6,813.85,73.98636363636363,73.98636363636363,1,1,0.75,75.0,High Risk
57,100.75,5985.0,103.1896551724138,103.1896551724138,0,1,0.22666666666666666,22.666666666666664,Low Risk
32,90.8,3023.85,91.63181818181818,91.63181818181818,0,1,0.28,28.000000000000004,Low Risk
72,101.3,7261.25,99.46917808219177,99.46917808219177,0,1,0.006666666666666667,0.6666666666666667,Low Risk
58,97.8,5458.8,92.52203389830508,92.52203389830508,0,1,0.35,35.0,Medium Risk
23,73.75,1756.6,73.19166666666666,73.19166666666666,0,1,0.29,28.999999999999996,Low Risk
25,89.5,2196.15,84.4673076923077,84.4673076923077,0,1,0.41333333333333333,41.333333333333336,Medium Risk
32,19.45,674.55,20.440909090909088,20.440909090909088,0,0,0.04,4.0,Low Risk
69,104.0,7028.5,100.40714285714286,100.40714285714286,0,1,0.2966666666666667,29.666666666666668,Low Risk
72,109.5,7854.9,107.60136986301369,107.60136986301369,0,1,0.05333333333333334,5.333333333333334,Low Risk
50,35.4,1748.9,34.2921568627451,34.2921568627451,0,0,0.06333333333333334,6.333333333333334,Low Risk
28,106.1,2847.4,98.18620689655172,98.18620689655172,0,1,0.5433333333333333,54.333333333333336,Medium Risk
10,20.1,184.4,16.763636363636365,16.763636363636365,1,0,0.03,3.0,Low Risk
58,94.7,5430.35,92.03983050847458,92.03983050847458,0,1,0.22333333333333333,22.333333333333332,Low Risk
7,75.4,533.05,66.63125,66.63125,1,1,0.22333333333333333,22.333333333333332,Low Risk
4,49.35,219.65,43.93,43.93,1,0,0.07333333333333333,7.333333333333333,Low Risk
34,60.8,2042.05,58.34428571428571,58.34428571428571,0,0,0.0,0.0,Low Risk
70,115.15,8250.0,116.19718309859155,116.19718309859155,0,1,0.07,7.000000000000001,Low Risk
71,72.9,5139.65,71.38402777777777,71.38402777777777,0,1,0.013333333333333334,1.3333333333333335,Low Risk
21,103.85,2215.0,100.68181818181819,100.68181818181819,0,1,0.86,86.0,High Risk
56,60.25,3282.75,57.5921052631579,57.5921052631579,0,0,0.03666666666666667,3.6666666666666665,Low Risk
71,76.9,5522.7,76.70416666666667,76.70416666666667,0,1,0.04666666666666667,4.666666666666667,Low Risk
14,87.25,1258.6,83.90666666666667,83.90666666666667,0,1,0.7666666666666667,76.66666666666667,High Risk
41,19.5,798.2,19.004761904761907,19.004761904761907,0,0,0.0,0.0,Low Risk
3,74.4,215.8,53.95,53.95,1,1,0.5133333333333333,51.33333333333333,Medium Risk
58,20.5,1191.4,20.193220338983053,20.193220338983053,0,0,0.0,0.0,Low Risk
72,65.7,4575.35,62.67602739726028,62.67602739726028,0,0,0.0,0.0,Low Risk
13,89.4,1132.35,80.88214285714285,80.88214285714285,0,1,0.7933333333333333,79.33333333333333,High Risk
43,79.15,3566.6,81.05909090909091,81.05909090909091,0,1,0.18333333333333332,18.333333333333332,Low Risk
41,51.35,2075.1,49.40714285714286,49.40714285714286,0,0,0.06,6.0,Low Risk
2,70.0,153.05,51.01666666666667,51.01666666666667,1,0,0.16,16.0,Low Risk
1,20.3,20.3,10.15,10.15,1,0,0.4416166113440914,44.161661134409144,Medium Risk
4,79.9,324.3,64.86,64.86,1,1,0.5033333333333333,50.33333333333333,Medium Risk
1,19.9,19.9,9.95,9.95,1,0,0.801084132107172,80.1084132107172,High Risk
72,114.1,8086.4,110.77260273972603,110.77260273972603,0,1,0.0033333333333333335,0.33333333333333337,Low Risk
69,64.15,4254.1,60.77285714285715,60.77285714285715,0,0,0.0,0.0,Low Risk
27,45.85,1246.4,44.51428571428572,44.51428571428572,0,0,0.09,9.0,Low Risk
14,59.8,824.85,54.99,54.99,0,0,0.08,8.0,Low Risk
19,45.0,865.85,43.292500000000004,43.292500000000004,0,0,0.31666666666666665,31.666666666666664,Medium Risk
18,95.95,1745.5,91.86842105263158,91.86842105263158,0,1,0.6,60.0,Medium Risk
5,90.35,434.5,72.41666666666667,72.41666666666667,1,1,0.74,74.0,High Risk
28,100.35,2799.0,96.51724137931035,96.51724137931035,0,1,0.38333333333333336,38.333333333333336,Medium Risk
30,74.65,2308.6,74.47096774193548,74.47096774193548,0,1,0.12666666666666668,12.666666666666668,Low Risk
71,104.05,7413.55,102.96597222222222,102.96597222222222,0,1,0.07666666666666666,7.666666666666666,Low Risk
1,53.95,53.95,26.975,26.975,1,0,0.3590677439315895,35.906774393158955,Medium Risk
71,97.2,6910.3,95.97638888888889,95.97638888888889,0,1,0.0033333333333333335,0.33333333333333337,Low Risk
32,62.45,2045.55,61.986363636363635,61.986363636363635,0,0,0.13333333333333333,13.333333333333334,Low Risk
70,75.5,5212.65,73.41760563380281,73.41760563380281,0,1,0.06666666666666667,6.666666666666667,Low Risk
1,55.25,55.25,27.625,27.625,1,0,0.6366666666666667,63.66666666666667,Medium Risk
1,71.0,71.0,35.5,35.5,1,1,0.8713606749641493,87.13606749641492,High Risk
4,48.75,179.85,35.97,35.97,1,0,0.6433333333333333,64.33333333333333,Medium Risk
43,94.3,3953.15,89.84431818181818,89.84431818181818,0,1,0.11666666666666667,11.666666666666666,Low Risk
72,92.3,6719.9,92.05342465753424,92.05342465753424,0,1,0.0,0.0,Low Risk
72,114.95,8196.4,112.27945205479452,112.27945205479452,0,1,0.0,0.0,Low Risk
4,74.4,306.6,61.32000000000001,61.32000000000001,1,1,0.9166666666666666,91.66666666666666,High Risk
24,24.6,605.25,24.21,24.21,0,0,0.013333333333333334,1.3333333333333335,Low Risk
1,95.1,95.1,47.55,47.55,1,1,0.98,98.0,High Risk
1,18.85,18.85,9.425,9.425,1,0,0.6693711033352882,66.93711033352882,Medium Risk
14,95.6,1273.3,84.88666666666667,84.88666666666667,0,1,0.6933333333333334,69.33333333333334,Medium Risk
36,84.1,3021.6,81.66486486486487,81.66486486486487,0,1,0.3566666666666667,35.66666666666667,Medium Risk
40,81.2,3292.3,80.30000000000001,80.30000000000001,0,1,0.17666666666666667,17.666666666666668,Low Risk
67,105.05,7171.7,105.46617647058824,105.46617647058824,0,1,0.43,43.0,Medium Risk
69,92.15,6480.9,92.58428571428571,92.58428571428571,0,1,0.043333333333333335,4.333333333333334,Low Risk
1,20.6,20.6,10.3,10.3,1,0,0.6956047804553831,69.5604780455383,Medium Risk
10,40.25,411.45,37.404545454545456,37.404545454545456,1,0,0.37,37.0,Medium Risk
55,57.55,3046.4,54.4,54.4,0,0,0.016666666666666666,1.6666666666666667,Low Risk
68,113.15,7856.0,113.85507246376811,113.85507246376811,0,1,0.18666666666666668,18.666666666666668,Low Risk
66,99.5,6822.15,101.82313432835821,101.82313432835821,0,1,0.5,50.0,Medium Risk
7,69.9,497.3,62.1625,62.1625,1,0,0.5466666666666666,54.666666666666664,Medium Risk
10,20.15,220.8,20.072727272727274,20.072727272727274,1,0,0.06666666666666667,6.666666666666667,Low Risk
1,29.15,29.15,14.575,14.575,1,0,0.6484959311852304,64.84959311852305,Medium Risk
55,19.35,1153.25,20.59375,20.59375,0,0,0.05333333333333334,5.333333333333334,Low Risk
45,107.75,4882.8,106.14782608695653,106.14782608695653,0,1,0.33,33.0,Medium Risk
10,67.8,653.15,59.377272727272725,59.377272727272725,1,0,0.15,15.0,Low Risk
69,116.0,8182.85,116.89785714285715,116.89785714285715,0,1,0.056666666666666664,5.666666666666666,Low Risk
1,85.05,85.05,42.525,42.525,1,1,0.993776331987904,99.3776331987904,High Risk
33,25.7,826.1,24.29705882352941,24.29705882352941,0,0,0.023333333333333334,2.3333333333333335,Low Risk
45,81.65,3618.7,78.66739130434782,78.66739130434782,0,1,0.11333333333333333,11.333333333333332,Low Risk
1,44.75,44.75,22.375,22.375,1,0,0.20809204620769334,20.809204620769332,Low Risk
31,71.05,2168.15,67.7546875,67.7546875,0,1,0.15,15.0,Low Risk
50,20.35,938.95,18.41078431372549,18.41078431372549,0,0,0.0,0.0,Low Risk
57,87.55,4884.85,84.22155172413794,84.22155172413794,0,1,0.016666666666666666,1.6666666666666667,Low Risk
1,74.25,74.25,37.125,37.125,1,1,0.8483083219390811,84.83083219390811,High Risk
2,75.8,160.75,53.583333333333336,53.583333333333336,1,1,0.9566666666666667,95.66666666666667,High Risk
3,105.35,323.25,80.8125,80.8125,1,1,0.5066666666666667,50.66666666666667,Medium Risk
67,94.65,6079.0,89.3970588235294,89.3970588235294,0,1,0.33,33.0,Medium Risk
42,104.75,4323.45,100.5453488372093,100.5453488372093,0,1,0.3466666666666667,34.66666666666667,Medium Risk
70,26.0,2006.95,28.266901408450703,28.266901408450703,0,0,0.02,2.0,Low Risk
71,20.85,1539.75,21.385416666666668,21.385416666666668,0,0,0.0,0.0,Low Risk
9,75.85,724.65,72.465,72.465,1,1,0.37,37.0,Medium Risk
72,45.25,3139.8,43.01095890410959,43.01095890410959,0,0,0.10333333333333333,10.333333333333334,Low Risk
53,105.25,5576.3,103.26481481481481,103.26481481481481,0,1,0.14333333333333334,14.333333333333334,Low Risk
19,105.0,2007.25,100.3625,100.3625,0,1,0.78,78.0,High Risk
9,94.4,857.25,85.725,85.725,1,1,0.8866666666666667,88.66666666666667,High Risk
72,105.5,7611.55,104.26780821917808,104.26780821917808,0,1,0.0,0.0,Low Risk
20,39.4,825.4,39.304761904761904,39.304761904761904,0,0,0.49333333333333335,49.333333333333336,Medium Risk
43,20.0,817.95,18.589772727272727,18.589772727272727,0,0,0.006666666666666667,0.6666666666666667,Low Risk
50,79.6,4024.2,78.90588235294118,78.90588235294118,0,1,0.03333333333333333,3.3333333333333335,Low Risk
55,89.8,4959.6,88.56428571428572,88.56428571428572,0,1,0.03666666666666667,3.6666666666666665,Low Risk
2,94.2,167.5,55.833333333333336,55.833333333333336,1,1,0.8533333333333334,85.33333333333334,High Risk
9,20.35,191.1,19.11,19.11,1,0,0.013333333333333334,1.3333333333333335,Low Risk
10,33.9,298.45,27.13181818181818,27.13181818181818,1,0,0.37333333333333335,37.333333333333336,Medium Risk
71,77.35,5550.1,77.08472222222223,77.08472222222223,0,1,0.0,0.0,Low Risk
32,84.15,2585.95,78.36212121212121,78.36212121212121,0,1,0.22,22.0,Low Risk
3,105.9,334.65,83.6625,83.6625,1,1,0.3433333333333333,34.333333333333336,Medium Risk
16,74.3,1178.25,69.30882352941177,69.30882352941177,0,1,0.32,32.0,Medium Risk
25,69.75,1729.35,66.51346153846154,66.51346153846154,0,0,0.06,6.0,Low Risk
